distortion_name,model_name,orig_label,orig_conf,dist_label,dist_conf,top1_match,confidence_delta,class_changed,param_brightness,param_contrast
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 644,0.03949747607111931,False,-0.11437864974141121,True,-0.5,-0.5
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 644,0.03681602701544762,False,-0.1170600987970829,True,-0.5,-0.45
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 818,0.048822157084941864,False,-0.10505396872758865,True,-0.5,-0.4
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 818,0.3663601279258728,False,0.21248400211334229,True,-0.5,-0.35
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 892,0.0732046365737915,False,-0.08067148923873901,True,-0.5,-0.3
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 892,0.11358900368213654,False,-0.04028712213039398,True,-0.5,-0.25
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.1295023113489151,False,-0.024373814463615417,True,-0.5,-0.19999999999999996
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.15986059606075287,False,0.005984470248222351,True,-0.5,-0.14999999999999997
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.17320775985717773,False,0.019331634044647217,True,-0.5,-0.09999999999999998
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.1803727000951767,False,0.02649657428264618,True,-0.5,-0.04999999999999999
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.1817006915807724,False,0.027824565768241882,True,-0.5,0.0
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.16847915947437286,False,0.014603033661842346,True,-0.5,0.050000000000000044
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.1597752422094345,False,0.005899116396903992,True,-0.5,0.10000000000000009
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.13578081130981445,False,-0.018095314502716064,True,-0.5,0.15000000000000002
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.10202585160732269,False,-0.051850274205207825,True,-0.5,0.20000000000000007
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.0759744644165039,False,-0.07790166139602661,True,-0.5,0.25
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.06402329355478287,False,-0.08985283225774765,True,-0.5,0.30000000000000004
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.06545592099428177,True,-0.08842020481824875,False,-0.5,0.3500000000000001
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.06901302933692932,True,-0.0848630964756012,False,-0.5,0.4
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.06942437589168549,True,-0.08445174992084503,False,-0.5,0.45000000000000007
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.07193818688392639,True,-0.08193793892860413,False,-0.5,0.5
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 644,0.03529531508684158,False,-0.11858081072568893,True,-0.45,-0.5
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 818,0.08241517841815948,False,-0.07146094739437103,True,-0.45,-0.45
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 818,0.26730871200561523,False,0.11343258619308472,True,-0.45,-0.4
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 892,0.09330686926841736,False,-0.06056925654411316,True,-0.45,-0.35
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.09682697057723999,False,-0.05704915523529053,True,-0.45,-0.3
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.150616854429245,False,-0.0032592713832855225,True,-0.45,-0.25
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.1684836447238922,False,0.014607518911361694,True,-0.45,-0.19999999999999996
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.1809508502483368,False,0.027074724435806274,True,-0.45,-0.14999999999999997
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.18077944219112396,False,0.026903316378593445,True,-0.45,-0.09999999999999998
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.18150971829891205,False,0.02763359248638153,True,-0.45,-0.04999999999999999
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.15729689598083496,False,0.0034207701683044434,True,-0.45,0.0
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.12980139255523682,False,-0.0240747332572937,True,-0.45,0.050000000000000044
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.09511328488588333,False,-0.058762840926647186,True,-0.45,0.10000000000000009
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.07516036927700043,False,-0.07871575653553009,True,-0.45,0.15000000000000002
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.06235647574067116,False,-0.09151965007185936,True,-0.45,0.20000000000000007
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.06304828077554703,True,-0.09082784503698349,False,-0.45,0.25
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.06385825574398041,True,-0.09001787006855011,False,-0.45,0.30000000000000004
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.06742267310619354,True,-0.08645345270633698,False,-0.45,0.3500000000000001
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.0703372061252594,True,-0.08353891968727112,False,-0.45,0.4
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.07292663305997849,True,-0.08094949275255203,False,-0.45,0.45000000000000007
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.07616006582975388,True,-0.07771605998277664,False,-0.45,0.5
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 818,0.1850033551454544,False,0.03112722933292389,True,-0.4,-0.5
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 818,0.1261291354894638,False,-0.02774699032306671,True,-0.4,-0.45
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 892,0.0922066941857338,False,-0.06166943162679672,True,-0.4,-0.4
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.1178470179438591,False,-0.03602910786867142,True,-0.4,-0.35
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.16015629470348358,False,0.006280168890953064,True,-0.4,-0.3
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.17346930503845215,False,0.01959317922592163,True,-0.4,-0.25
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.18951639533042908,False,0.03564026951789856,True,-0.4,-0.19999999999999996
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.18857944011688232,False,0.03470331430435181,True,-0.4,-0.14999999999999997
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.15472231805324554,False,0.0008461922407150269,True,-0.4,-0.09999999999999998
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.12563970685005188,False,-0.028236418962478638,True,-0.4,-0.04999999999999999
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.08799085766077042,False,-0.0658852681517601,True,-0.4,0.0
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.07226182520389557,False,-0.08161430060863495,True,-0.4,0.050000000000000044
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.060385048389434814,False,-0.0934910774230957,True,-0.4,0.10000000000000009
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.06236860156059265,True,-0.09150752425193787,False,-0.4,0.15000000000000002
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.06235881894826889,True,-0.09151730686426163,False,-0.4,0.20000000000000007
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.0652705654501915,True,-0.08860556036233902,False,-0.4,0.25
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.06895657628774643,True,-0.08491954952478409,False,-0.4,0.30000000000000004
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.07372118532657623,True,-0.08015494048595428,False,-0.4,0.3500000000000001
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.07486335933208466,True,-0.07901276648044586,False,-0.4,0.4
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.07965002208948135,True,-0.07422610372304916,False,-0.4,0.45000000000000007
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.0796416848897934,True,-0.07423444092273712,False,-0.4,0.5
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 619,0.08627640455961227,False,-0.06759972125291824,True,-0.35,-0.5
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.09164160490036011,False,-0.06223452091217041,True,-0.35,-0.45
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.13688160479068756,False,-0.016994521021842957,True,-0.35,-0.4
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.17281712591648102,False,0.0189410001039505,True,-0.35,-0.35
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.18367034196853638,False,0.02979421615600586,True,-0.35,-0.3
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.1908586174249649,False,0.03698249161243439,True,-0.35,-0.25
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.15651598572731018,False,0.002639859914779663,True,-0.35,-0.19999999999999996
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.12042277306318283,False,-0.03345335274934769,True,-0.35,-0.14999999999999997
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.08817048370838165,False,-0.06570564210414886,True,-0.35,-0.09999999999999998
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.07235222309827805,False,-0.08152390271425247,True,-0.35,-0.04999999999999999
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.060621947050094604,False,-0.09325417876243591,True,-0.35,0.0
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.05956871807575226,True,-0.09430740773677826,False,-0.35,0.050000000000000044
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.06268446147441864,True,-0.09119166433811188,False,-0.35,0.10000000000000009
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.06438121944665909,True,-0.08949490636587143,False,-0.35,0.15000000000000002
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.0709139034152031,True,-0.08296222239732742,False,-0.35,0.20000000000000007
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.0752144306898117,True,-0.07866169512271881,False,-0.35,0.25
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.07849276810884476,True,-0.07538335770368576,False,-0.35,0.30000000000000004
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.07978788763284683,True,-0.07408823817968369,False,-0.35,0.3500000000000001
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.08036945760250092,True,-0.0735066682100296,False,-0.35,0.4
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.08304782956838608,True,-0.07082829624414444,False,-0.35,0.45000000000000007
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.08029194921255112,True,-0.0735841765999794,False,-0.35,0.5
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.1105692908167839,False,-0.04330683499574661,True,-0.3,-0.5
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.1682707518339157,False,0.014394626021385193,True,-0.3,-0.45
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.17879897356033325,False,0.024922847747802734,True,-0.3,-0.4
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.19138005375862122,False,0.0375039279460907,True,-0.3,-0.35
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.15260688960552216,False,-0.0012692362070083618,True,-0.3,-0.3
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.11412326991558075,False,-0.03975285589694977,True,-0.3,-0.25
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.08460073173046112,False,-0.0692753940820694,True,-0.3,-0.19999999999999996
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.06839586049318314,False,-0.08548026531934738,True,-0.3,-0.14999999999999997
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.06061169505119324,False,-0.09326443076133728,True,-0.3,-0.09999999999999998
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.057500727474689484,True,-0.09637539833784103,False,-0.3,-0.04999999999999999
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.06247461959719658,True,-0.09140150621533394,False,-0.3,0.0
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.06453146040439606,True,-0.08934466540813446,False,-0.3,0.050000000000000044
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.07173115760087967,True,-0.08214496821165085,False,-0.3,0.10000000000000009
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.07549101114273071,True,-0.0783851146697998,False,-0.3,0.15000000000000002
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.0765848457813263,True,-0.07729128003120422,False,-0.3,0.20000000000000007
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.07678879052400589,True,-0.07708733528852463,False,-0.3,0.25
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.07931221276521683,True,-0.07456391304731369,False,-0.3,0.30000000000000004
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.08006373792886734,True,-0.07381238788366318,False,-0.3,0.3500000000000001
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.08473064750432968,True,-0.06914547830820084,False,-0.3,0.4
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.08751422166824341,True,-0.06636190414428711,False,-0.3,0.45000000000000007
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 333,0.09073808044195175,False,-0.06313804537057877,True,-0.3,0.5
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.16309916973114014,False,0.00922304391860962,True,-0.25,-0.5
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.18961405754089355,False,0.03573793172836304,True,-0.25,-0.45
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.1551109403371811,False,0.0012348145246505737,True,-0.25,-0.4
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.11287280172109604,False,-0.04100332409143448,True,-0.25,-0.35
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.08243224024772644,False,-0.07144388556480408,True,-0.25,-0.3
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.07209988683462143,False,-0.08177623897790909,True,-0.25,-0.25
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.06315156817436218,False,-0.09072455763816833,True,-0.25,-0.19999999999999996
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.06332992762327194,False,-0.09054619818925858,True,-0.25,-0.14999999999999997
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.06352632492780685,True,-0.09034980088472366,False,-0.25,-0.09999999999999998
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.06734754890203476,True,-0.08652857691049576,False,-0.25,-0.04999999999999999
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.0706598088145256,True,-0.08321631699800491,False,-0.25,0.0
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.0720001682639122,True,-0.08187595754861832,False,-0.25,0.050000000000000044
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.07351690530776978,True,-0.08035922050476074,False,-0.25,0.10000000000000009
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.07731092721223831,True,-0.0765651986002922,False,-0.25,0.15000000000000002
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.08516833931207657,True,-0.06870778650045395,False,-0.25,0.20000000000000007
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.09068375080823898,True,-0.06319237500429153,False,-0.25,0.25
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.08862604200839996,True,-0.06525008380413055,False,-0.25,0.30000000000000004
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 333,0.10210753977298737,False,-0.05176858603954315,True,-0.25,0.3500000000000001
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 333,0.12479272484779358,False,-0.02908340096473694,True,-0.25,0.4
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 333,0.1328922063112259,False,-0.020983919501304626,True,-0.25,0.45000000000000007
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 333,0.11816126853227615,False,-0.035714857280254364,True,-0.25,0.5
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.14282971620559692,False,-0.011046409606933594,True,-0.19999999999999996,-0.5
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.11798403412103653,False,-0.03589209169149399,True,-0.19999999999999996,-0.45
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.08788197487592697,False,-0.06599415093660355,True,-0.19999999999999996,-0.4
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.07572227716445923,False,-0.07815384864807129,True,-0.19999999999999996,-0.35
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.0726548358798027,False,-0.08122128993272781,True,-0.19999999999999996,-0.3
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.06744334101676941,False,-0.08643278479576111,True,-0.19999999999999996,-0.25
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.06723494082689285,True,-0.08664118498563766,False,-0.19999999999999996,-0.19999999999999996
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.07173284143209457,True,-0.08214328438043594,False,-0.19999999999999996,-0.14999999999999997
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.06618679314851761,True,-0.08768933266401291,False,-0.19999999999999996,-0.09999999999999998
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.06979577243328094,True,-0.08408035337924957,False,-0.19999999999999996,-0.04999999999999999
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.08276380598545074,True,-0.07111231982707977,False,-0.19999999999999996,0.0
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.08572585880756378,True,-0.06815026700496674,False,-0.19999999999999996,0.050000000000000044
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 333,0.08730123192071915,False,-0.06657489389181137,True,-0.19999999999999996,0.10000000000000009
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 333,0.09673886001110077,False,-0.05713726580142975,True,-0.19999999999999996,0.15000000000000002
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 333,0.09797672182321548,False,-0.05589940398931503,True,-0.19999999999999996,0.20000000000000007
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 333,0.09678436070680618,False,-0.057091765105724335,True,-0.19999999999999996,0.25
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 333,0.09082291275262833,False,-0.06305321305990219,True,-0.19999999999999996,0.30000000000000004
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 333,0.08452056348323822,False,-0.0693555623292923,True,-0.19999999999999996,0.3500000000000001
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 333,0.07293420284986496,False,-0.08094192296266556,True,-0.19999999999999996,0.4
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.0723167359828949,True,-0.08155938982963562,False,-0.19999999999999996,0.45000000000000007
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 285,0.07110916078090668,True,-0.08276696503162384,False,-0.19999999999999996,0.5
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.09423314034938812,False,-0.059642985463142395,True,-0.14999999999999997,-0.5
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.09137233346700668,False,-0.06250379234552383,True,-0.14999999999999997,-0.45
Яркость и контраст,EfficientNet-B0 ImageNet,Class 285,0.15387612581253052,Class 284,0.079608254134655,False,-0.07426787167787552,True,-0.14999999999999997,-0.4
